Level,Region,Division,School_ID ,Province,Modified_ClassOrg_BasedonEnrollment,IndexScore
ES,Region I,Ilocos Sur,100349,ILOCOS SUR,Combined Monograde and Multigrade,0.18
ES,Region I,Ilocos Sur,100350,ILOCOS SUR,Combined Monograde and Multigrade,0.13
ES,Region I,Ilocos Sur,100351,ILOCOS SUR,Multigrade,0.21
ES,Region I,Ilocos Sur,100352,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100354,ILOCOS SUR,Monograde,0.18
ES,Region I,Ilocos Sur,100355,ILOCOS SUR,Multigrade,0.21
ES,Region I,Ilocos Sur,100356,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100357,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100358,ILOCOS SUR,Combined Monograde and Multigrade,0.18
ES,Region I,Ilocos Sur,100359,ILOCOS SUR,Combined Monograde and Multigrade,0.21
ES,Region I,Ilocos Sur,100360,ILOCOS SUR,Monograde,0.14
ES,Region I,Ilocos Sur,100361,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100362,ILOCOS SUR,Monograde,0.19
ES,Region I,Ilocos Sur,100363,ILOCOS SUR,Multigrade,0.17
ES,Region I,Ilocos Sur,100364,ILOCOS SUR,Monograde,0.16
ES,Region I,Ilocos Sur,100365,ILOCOS SUR,Monograde,0.16
ES,Region I,Ilocos Sur,100366,ILOCOS SUR,Monograde,0.16
ES,Region I,Ilocos Sur,100367,ILOCOS SUR,Combined Monograde and Multigrade,0.18
ES,Region I,Ilocos Sur,100368,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100369,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100370,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100371,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100372,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100373,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100374,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100375,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100376,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100377,ILOCOS SUR,Monograde,0.14
ES,Region I,Ilocos Sur,100378,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100379,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100380,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100381,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100382,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100383,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100384,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100385,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100386,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100387,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100388,ILOCOS SUR,Combined Monograde and Multigrade,0.14
ES,Region I,Ilocos Sur,100389,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100390,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100391,ILOCOS SUR,Combined Monograde and Multigrade,0.15
ES,Region I,Ilocos Sur,100392,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100393,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100394,ILOCOS SUR,Combined Monograde and Multigrade,0.12
ES,Region I,Ilocos Sur,100395,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100396,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100397,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100398,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100399,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100400,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100401,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100402,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100403,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100404,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100405,ILOCOS SUR,Multigrade,0.09
ES,Region I,Ilocos Sur,100406,ILOCOS SUR,Multigrade,0.15
ES,Region I,Ilocos Sur,100407,ILOCOS SUR,Monograde,0.18
ES,Region I,Ilocos Sur,100408,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100409,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100410,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100411,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100412,ILOCOS SUR,Combined Monograde and Multigrade,0.13
ES,Region I,Ilocos Sur,100413,ILOCOS SUR,Multigrade,0.08
ES,Region I,Ilocos Sur,100414,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100415,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100416,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100417,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100418,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100419,ILOCOS SUR,Monograde,0.21
ES,Region I,Ilocos Sur,100420,ILOCOS SUR,Combined Monograde and Multigrade,0.07
ES,Region I,Ilocos Sur,100421,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100422,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100423,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100424,ILOCOS SUR,Monograde,0.08
ES,Region I,Candon City,100425,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100426,ILOCOS SUR,Combined Monograde and Multigrade,0.04
ES,Region I,Candon City,100427,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100428,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100429,ILOCOS SUR,Combined Monograde and Multigrade,0.03
ES,Region I,Candon City,100430,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100431,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100432,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100433,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100434,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100435,ILOCOS SUR,Monograde,0.02
ES,Region I,Candon City,100436,ILOCOS SUR,Monograde,0.02
ES,Region I,Candon City,100437,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100438,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100439,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100440,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100441,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100442,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100443,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100444,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100445,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100446,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100447,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100448,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100449,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100450,ILOCOS SUR,Monograde,0.03
ES,Region I,Candon City,100451,ILOCOS SUR,Monograde,0.04
ES,Region I,Candon City,100452,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100453,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100454,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100455,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100456,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100457,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100458,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100459,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100460,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100461,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100462,ILOCOS SUR,Monograde,0.38
ES,Region I,Ilocos Sur,100463,ILOCOS SUR,Monograde,0.31
ES,Region I,Ilocos Sur,100465,ILOCOS SUR,Combined Monograde and Multigrade,0.33
ES,Region I,Ilocos Sur,100466,ILOCOS SUR,Monograde,0.43
ES,Region I,Ilocos Sur,100467,ILOCOS SUR,Monograde,0.33
ES,Region I,Ilocos Sur,100468,ILOCOS SUR,Monograde,0.24
ES,Region I,Ilocos Sur,100469,ILOCOS SUR,Monograde,0.32
ES,Region I,Ilocos Sur,100471,ILOCOS SUR,Monograde,0.33
ES,Region I,Ilocos Sur,100472,ILOCOS SUR,Multigrade,0.28
ES,Region I,Ilocos Sur,100473,ILOCOS SUR,Monograde,0.32
ES,Region I,Ilocos Sur,100474,ILOCOS SUR,Combined Monograde and Multigrade,0.52
ES,Region I,Ilocos Sur,100475,ILOCOS SUR,Monograde,0.29
ES,Region I,Ilocos Sur,100476,ILOCOS SUR,Monograde,0.34
ES,Region I,Ilocos Sur,100477,ILOCOS SUR,Multigrade,0.4
ES,Region I,Ilocos Sur,100478,ILOCOS SUR,Monograde,0.42
ES,Region I,Ilocos Sur,100479,ILOCOS SUR,Combined Monograde and Multigrade,0.41
ES,Region I,Ilocos Sur,100480,ILOCOS SUR,Combined Monograde and Multigrade,0.36
ES,Region I,Ilocos Sur,100481,ILOCOS SUR,Monograde,0.27
ES,Region I,Ilocos Sur,100482,ILOCOS SUR,Monograde,0.23
ES,Region I,Ilocos Sur,100484,ILOCOS SUR,Multigrade,0.39
ES,Region I,Ilocos Sur,100485,ILOCOS SUR,Monograde,0.31
ES,Region I,Ilocos Sur,100486,ILOCOS SUR,Monograde,0.33
ES,Region I,Ilocos Sur,100487,ILOCOS SUR,Combined Monograde and Multigrade,0.37
ES,Region I,Ilocos Sur,100488,ILOCOS SUR,Combined Monograde and Multigrade,0.24
ES,Region I,Ilocos Sur,100489,ILOCOS SUR,Monograde,0.27
ES,Region I,Ilocos Sur,100490,ILOCOS SUR,Monograde,0.32
ES,Region I,Ilocos Sur,100491,ILOCOS SUR,Monograde,0.2
ES,Region I,Ilocos Sur,100492,ILOCOS SUR,Monograde,0.25
ES,Region I,Ilocos Sur,100493,ILOCOS SUR,Monograde,0.44
ES,Region I,Ilocos Sur,100494,ILOCOS SUR,Monograde,0.31
ES,Region I,Ilocos Sur,100495,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100496,ILOCOS SUR,Combined Monograde and Multigrade,0.11
ES,Region I,Ilocos Sur,100497,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100498,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100499,ILOCOS SUR,Combined Monograde and Multigrade,0.06
ES,Region I,Ilocos Sur,100500,ILOCOS SUR,Combined Monograde and Multigrade,0.11
ES,Region I,Ilocos Sur,100501,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100502,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100503,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100504,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100505,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100506,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100507,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100508,ILOCOS SUR,Combined Monograde and Multigrade,0.1
ES,Region I,Ilocos Sur,100509,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100510,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100511,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100512,ILOCOS SUR,Combined Monograde and Multigrade,0.12
ES,Region I,Ilocos Sur,100513,ILOCOS SUR,Combined Monograde and Multigrade,0.09
ES,Region I,Ilocos Sur,100514,ILOCOS SUR,Combined Monograde and Multigrade,0.08
ES,Region I,Ilocos Sur,100515,ILOCOS SUR,Combined Monograde and Multigrade,0.07
ES,Region I,Ilocos Sur,100516,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100517,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100518,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100519,ILOCOS SUR,Combined Monograde and Multigrade,0.16
ES,Region I,Ilocos Sur,100520,ILOCOS SUR,Combined Monograde and Multigrade,0.07
ES,Region I,Ilocos Sur,100521,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100522,ILOCOS SUR,Monograde,0.19
ES,Region I,Ilocos Sur,100524,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100525,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100526,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100527,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100528,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100529,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100530,ILOCOS SUR,Monograde,0.06
ES,Region XII,South Cotabato,100531,SOUTH COTABATO,Monograde,0.28
ES,Region I,Ilocos Sur,100532,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100533,ILOCOS SUR,Monograde,0.15
ES,Region I,Ilocos Sur,100535,ILOCOS SUR,Combined Monograde and Multigrade,0.09
ES,Region I,Ilocos Sur,100536,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100537,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100538,ILOCOS SUR,Monograde,0.26
ES,Region I,Ilocos Sur,100539,ILOCOS SUR,Combined Monograde and Multigrade,0.17
ES,Region I,Ilocos Sur,100540,ILOCOS SUR,Multigrade,0.12
ES,Region I,Ilocos Sur,100541,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100542,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100543,ILOCOS SUR,Multigrade,0.08
ES,Region I,Ilocos Sur,100544,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100545,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100546,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100547,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100548,ILOCOS SUR,Monograde,0.19
ES,Region I,Ilocos Sur,100549,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100550,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100551,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100552,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100553,ILOCOS SUR,Combined Monograde and Multigrade,0.16
ES,Region I,Ilocos Sur,100554,ILOCOS SUR,Combined Monograde and Multigrade,0.23
ES,Region I,Ilocos Sur,100555,ILOCOS SUR,Combined Monograde and Multigrade,0.2
ES,Region I,Ilocos Sur,100556,ILOCOS SUR,Monograde,0.17
ES,Region I,Ilocos Sur,100557,ILOCOS SUR,Monograde,0.17
ES,Region I,Ilocos Sur,100558,ILOCOS SUR,Combined Monograde and Multigrade,0.12
ES,Region I,Ilocos Sur,100559,ILOCOS SUR,Multigrade,0.2
ES,Region I,Ilocos Sur,100560,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100561,ILOCOS SUR,Monograde,0.16
ES,Region I,Ilocos Sur,100562,ILOCOS SUR,Monograde,0.16
ES,Region I,Ilocos Sur,100563,ILOCOS SUR,Multigrade,0.15
ES,Region I,Ilocos Sur,100564,ILOCOS SUR,Combined Monograde and Multigrade,0.21
ES,Region I,Ilocos Sur,100565,ILOCOS SUR,Multigrade,0.22
ES,Region I,Ilocos Sur,100566,ILOCOS SUR,Combined Monograde and Multigrade,0.16
ES,Region I,Ilocos Sur,100567,ILOCOS SUR,Monograde,0.19
ES,Region I,Ilocos Sur,100568,ILOCOS SUR,Multigrade,0.13
ES,Region I,Ilocos Sur,100569,ILOCOS SUR,Combined Monograde and Multigrade,0.23
ES,Region I,Ilocos Sur,100570,ILOCOS SUR,Monograde,0.19
ES,Region I,Ilocos Sur,100571,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100572,ILOCOS SUR,Combined Monograde and Multigrade,0.12
ES,Region I,Ilocos Sur,100573,ILOCOS SUR,Combined Monograde and Multigrade,0.23
ES,Region I,Ilocos Sur,100574,ILOCOS SUR,Multigrade,0.17
ES,Region I,Ilocos Sur,100575,ILOCOS SUR,Combined Monograde and Multigrade,0.19
ES,Region I,Ilocos Sur,100576,ILOCOS SUR,Combined Monograde and Multigrade,0.24
ES,Region I,Ilocos Sur,100577,ILOCOS SUR,Multigrade,0.21
ES,Region I,Ilocos Sur,100578,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100579,ILOCOS SUR,Monograde,0.14
ES,Region I,Ilocos Sur,100580,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100581,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100582,ILOCOS SUR,Monograde,0.15
ES,Region I,Ilocos Sur,100583,ILOCOS SUR,Monograde,0.29
ES,Region I,Ilocos Sur,100584,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100585,ILOCOS SUR,Monograde,0.2
ES,Region I,Ilocos Sur,100586,ILOCOS SUR,Monograde,0.15
ES,Region I,Ilocos Sur,100587,ILOCOS SUR,Monograde,0.2
ES,Region I,Ilocos Sur,100588,ILOCOS SUR,Monograde,0.28
ES,Region I,Ilocos Sur,100589,ILOCOS SUR,Monograde,0.23
ES,Region I,Ilocos Sur,100590,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100591,ILOCOS SUR,Multigrade,0.11
ES,Region I,Ilocos Sur,100592,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100593,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100594,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100595,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100596,ILOCOS SUR,Combined Monograde and Multigrade,0.11
ES,Region I,Ilocos Sur,100597,ILOCOS SUR,Multigrade,0.07
ES,Region I,Ilocos Sur,100598,ILOCOS SUR,Combined Monograde and Multigrade,0.09
ES,Region I,Ilocos Sur,100599,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100600,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100601,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100602,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100603,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100604,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100605,ILOCOS SUR,Combined Monograde and Multigrade,0.07
ES,Region I,Ilocos Sur,100606,ILOCOS SUR,Combined Monograde and Multigrade,0.09
ES,Region I,Ilocos Sur,100607,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100608,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100609,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100610,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100611,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100612,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100613,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100614,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100615,ILOCOS SUR,Monograde,0.03
ES,Region I,Ilocos Sur,100616,ILOCOS SUR,Monograde,0.05
ES,Region XII,South Cotabato,100617,SOUTH COTABATO,Monograde,0.28
ES,Region I,Ilocos Sur,100618,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100619,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100620,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100621,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100622,ILOCOS SUR,Multigrade,0.07
ES,Region XII,South Cotabato,100623,SOUTH COTABATO,Combined Monograde and Multigrade,0.46
ES,Region I,Ilocos Sur,100624,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100625,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100626,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100627,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100628,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100629,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100630,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100631,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100632,ILOCOS SUR,Combined Monograde and Multigrade,0.13
ES,Region I,Ilocos Sur,100633,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100634,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100635,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100636,ILOCOS SUR,Combined Monograde and Multigrade,0.1
ES,Region I,Ilocos Sur,100637,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100638,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100639,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100640,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100642,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100643,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100644,ILOCOS SUR,Combined Monograde and Multigrade,0.08
ES,Region I,Ilocos Sur,100646,ILOCOS SUR,Combined Monograde and Multigrade,0.07
ES,Region I,Ilocos Sur,100647,ILOCOS SUR,Combined Monograde and Multigrade,0.11
ES,Region I,Ilocos Sur,100648,ILOCOS SUR,Combined Monograde and Multigrade,0.1
ES,Region I,Ilocos Sur,100649,ILOCOS SUR,Monograde,0.11
ES,Region I,Ilocos Sur,100650,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100651,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100652,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100653,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100654,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100655,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100656,ILOCOS SUR,Combined Monograde and Multigrade,0.08
ES,Region I,Ilocos Sur,100657,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100658,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100659,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100660,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100661,ILOCOS SUR,Monograde,0.04
ES,Region I,Ilocos Sur,100662,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100663,ILOCOS SUR,Monograde,0.05
ES,Region I,Ilocos Sur,100664,ILOCOS SUR,Monograde,0.14
ES,Region I,Ilocos Sur,100665,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100666,ILOCOS SUR,Multigrade,0.16
ES,Region I,Ilocos Sur,100667,ILOCOS SUR,Combined Monograde and Multigrade,0.18
ES,Region I,Ilocos Sur,100668,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100669,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100670,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100671,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100672,ILOCOS SUR,Monograde,0.14
ES,Region I,Ilocos Sur,100673,ILOCOS SUR,Monograde,0.19
ES,Region I,Ilocos Sur,100674,ILOCOS SUR,Monograde,0.14
ES,Region I,Ilocos Sur,100675,ILOCOS SUR,Combined Monograde and Multigrade,0.13
ES,Region I,Ilocos Sur,100676,ILOCOS SUR,Monograde,0.17
ES,Region I,Ilocos Sur,100677,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100678,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100679,ILOCOS SUR,Multigrade,0.13
ES,Region I,Ilocos Sur,100680,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100681,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100682,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100683,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100684,ILOCOS SUR,Monograde,0.17
ES,Region I,Ilocos Sur,100685,ILOCOS SUR,Monograde,0.14
ES,Region I,Ilocos Sur,100686,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100687,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100688,ILOCOS SUR,Monograde,0.32
ES,Region I,Ilocos Sur,100689,ILOCOS SUR,Monograde,0.31
ES,Region I,Ilocos Sur,100690,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100691,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100692,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100693,ILOCOS SUR,Monograde,0.13
ES,Region I,Ilocos Sur,100694,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100695,ILOCOS SUR,Monograde,0.2
ES,Region I,Ilocos Sur,100696,ILOCOS SUR,Monograde,0.16
ES,Region I,Ilocos Sur,100697,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100698,ILOCOS SUR,Monograde,0.12
ES,Region I,Ilocos Sur,100699,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100700,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100701,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100702,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100703,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100704,ILOCOS SUR,Combined Monograde and Multigrade,0.09
ES,Region I,Ilocos Sur,100705,ILOCOS SUR,Monograde,0.06
ES,Region I,Ilocos Sur,100706,ILOCOS SUR,Monograde,0.07
ES,Region I,Ilocos Sur,100707,ILOCOS SUR,Combined Monograde and Multigrade,0.06
ES,Region I,Ilocos Sur,100708,ILOCOS SUR,Monograde,0.09
ES,Region I,Ilocos Sur,100709,ILOCOS SUR,Monograde,0.08
ES,Region I,Ilocos Sur,100710,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100711,ILOCOS SUR,Monograde,0.1
ES,Region I,Ilocos Sur,100712,ILOCOS SUR,Monograde,0.08
